Money Available,DOB,Password,ID,Username,First Name,Flights Purchased,Last Name,Role,MinerAirlines Membership
7983.17,9/4/1967,Fun!23,686,cynthiagiles,Cynthia,0,Giles,Employee,false
16341.53,2/25/1989,Fun!23,626,heathercunningham,Heather,0,Cunningham,Employee,false
8713.33,7/28/1901,Fun!23,88,geoffwaller,Geoff,0,Waller,Employee,false
8020.89,3/27/1927,Fun!23,619,tylerbaxter,Tyler,0,Baxter,Employee,false
9216.6,1/21/1987,Fun!23,74,eduardoromero,Eduardo,0,Romero,Employee,true
7222.68,3/28/1902,Fun!23,234,destinyferguson,Destiny,0,Ferguson,Employee,true
8877.66,3/20/1944,Fun!23,810,emilyestes,Emily,0,Estes,Employee,true
3712.11,2/22/1948,Fun!23,587,jamesmorgan,James,0,Morgan,Employee,true
13888.14,6/11/1966,Fun!23,28,kaadisney,Kaa,0,Disney,Customer,false
8990.35,4/9/1983,Fun!23,670,nicholasjackson,Nicholas,0,Jackson,Employee,true
10031.31,8/30/1910,Fun!23,76,sariyahrussell,Sariyah,0,Russell,Employee,true
17235.28,10/17/1910,Fun!23,177,jamespittman,James,0,Pittman,Employee,true
16136.02,1/8/1952,Fun!23,33,herculesdisney,Hercules,0,Disney,Customer,false
17291.49,11/17/1967,Fun!23,906,rodneymoss,Rodney,0,Moss,Employee,true
3628.98,3/19/1937,Fun!23,289,nicoleharvey,Nicole,0,Harvey,Employee,false
9121.43,6/6/1979,Fun!23,823,tanyaturner,Tanya,0,Turner,Employee,true
13838.1,9/22/1967,Fun!23,458,philipchaney,Philip,0,Chaney,Employee,true
15821.62,9/23/1912,Fun!23,986,michaeljohnson,Michael,0,Johnson,Employee,false
14735.97,8/14/1985,Fun!23,706,garysmith,Gary,0,Smith,Employee,false
16210.73,7/23/1949,Fun!23,475,dorismercado,Doris,0,Mercado,Employee,true
5036.02,11/9/1973,Fun!23,1005,tammythomas,Tammy,0,Thomas,Employee,true
3820.11,11/16/1986,Fun!23,464,garymiller,Gary,0,Miller,Employee,false
12810.96,9/15/1927,Fun!23,60,ashleymagallanes,Ashley,0,Magallanes,Employee,false
4674.79,4/25/1929,Fun!23,615,vanessawatson,Vanessa,0,Watson,Employee,true
9622.55,4/14/1918,Fun!23,723,seanhernandez,Sean,0,Hernandez,Employee,true
17004,9/25/1942,Fun!23,180,richardbrown,Richard,0,Brown,Employee,true
8223.47,1/30/1974,Fun!23,465,crystalrice,Crystal,0,Rice,Employee,false
10534.95,4/5/1980,Fun!23,360,amberbrown,Amber,0,Brown,Employee,false
15995.97,12/2/1985,Fun!23,493,michaelrobinson,Michael,0,Robinson,Employee,true
14958.84,11/18/1953,Fun!23,520,margaretsmith,Margaret,0,Smith,Employee,false
17584.31,5/30/1904,Fun!23,478,thomasbonilla,Thomas,0,Bonilla,Employee,true
14390.49,10/7/1921,Fun!23,382,joshuameadows,Joshua,0,Meadows,Employee,false
8612.05,8/23/1906,Fun!23,1021,markbutler,Mark,0,Butler,Employee,true
10813.65,6/16/1936,Fun!23,516,bobbybennett,Bobby,0,Bennett,Employee,true
13209.85,4/15/1972,Fun!23,981,mariahblack,Mariah,0,Black,Employee,false
15860.94,2/25/1929,Fun!23,931,tylerevans,Tyler,0,Evans,Employee,false
6005.41,7/3/1917,Fun!23,1034,taylorjohnson,Taylor,0,Johnson,Employee,true
9237.34,10/1/1933,Fun!23,306,davidmills,David,0,Mills,Employee,false
5055.08,2/21/1948,Fun!23,732,allisonweaver,Allison,0,Weaver,Employee,false
13417.91,3/26/1910,Fun!23,713,anthonyadams,Anthony,0,Adams,Employee,false
6652.2,2/19/1955,Fun!23,538,jessicaolsen,Jessica,0,Olsen,Employee,true
11192.49,10/8/1933,Fun!23,256,brookepadilla,Brooke,0,Padilla,Employee,false
9335.26,1/9/1999,Fun!23,628,sherriarmstrong,Sherri,0,Armstrong,Employee,true
9513.89,7/24/1966,Fun!23,12,simbadisney,Simba,0,Disney,Customer,false
3648.44,8/23/1934,Fun!23,239,annagutierrez,Anna,0,Gutierrez,Employee,true
5706.53,10/13/1982,Fun!23,681,lindarodriguez,Linda,0,Rodriguez,Employee,true
12083.06,2/13/1943,Fun!23,496,darleneshaw,Darlene,0,Shaw,Employee,true
10486.7,7/4/1914,Fun!23,943,paulherman,Paul,0,Herman,Employee,false
13038.24,8/23/1972,Fun!23,831,michaelprince,Michael,0,Prince,Employee,true
10617.92,1/15/1908,Fun!23,15,peterpan,Peter,0,Pan,Customer,true
6470.19,1/14/1986,Fun!23,513,colleentorres,Colleen,0,Torres,Employee,true
4647.47,2/28/1949,Fun!23,143,edwardhernandez,Edward,0,Hernandez,Employee,false
11006.04,11/30/1929,Fun!23,502,louisboone,Louis,0,Boone,Employee,true
8551.61,5/9/1932,Fun!23,69,mayrarobles,Mayra,0,Robles,Employee,true
5264.14,4/1/1971,Fun!23,531,gracekelley,Grace,0,Kelley,Employee,true
15569.89,7/19/1922,Fun!23,438,patricklarsen,Patrick,0,Larsen,Employee,false
10558.76,5/23/1988,Fun!23,663,christopherrobinson,Christopher,0,Robinson,Employee,false
4749.35,7/31/1923,Fun!23,890,jessedunn,Jesse,0,Dunn,Employee,true
14357.16,6/23/1959,Fun!23,779,sabrinanguyen,Sabrina,0,Nguyen,Employee,false
17585.69,7/12/1919,Fun!23,960,mirandawalker,Miranda,0,Walker,Employee,false
17618.35,8/30/1990,Fun!23,923,danapark,Dana,0,Park,Employee,true
13350.36,9/7/1978,Fun!23,297,adammaldonado,Adam,0,Maldonado,Employee,true
13427.03,5/29/1916,Fun!23,887,josephdavis,Joseph,0,Davis,Employee,true
6154.24,6/22/1972,Fun!23,271,susanallen,Susan,0,Allen,Employee,true
12552.6,9/9/1936,Fun!23,654,lorettaphillips,Loretta,0,Phillips,Employee,false
12413.18,2/9/1938,Fun!23,244,erikcase,Erik,0,Case,Employee,true
8278.17,2/25/1941,Fun!23,701,johnblair,John,0,Blair,Employee,true
14618.15,6/26/1904,Fun!23,740,jerrygamble,Jerry,0,Gamble,Employee,true
3995.53,11/21/1922,Fun!23,759,jennifercarr,Jennifer,0,Carr,Employee,true
15948.16,1/5/1919,Fun!23,205,mollycohen,Molly,0,Cohen,Employee,true
17104.64,6/26/1992,Fun!23,150,richardvargas,Richard,0,Vargas,Employee,false
8679.58,6/4/1909,Fun!23,153,marissawagner,Marissa,0,Wagner,Employee,true
15829.45,10/4/1960,Fun!23,577,christophercraig,Christopher,0,Craig,Employee,false
8028.85,3/29/1969,Fun!23,652,melissamcdonald,Melissa,0,Mcdonald,Employee,true
12904.01,4/16/1907,Fun!23,290,matthewperez,Matthew,0,Perez,Employee,false
4054.08,9/25/1916,Fun!23,172,karlajohnson,Karla,0,Johnson,Employee,false
9086.16,2/13/1916,Fun!23,989,zacharycampbell,Zachary,0,Campbell,Employee,true
14417.37,12/5/1986,Fun!23,55,ianislas,Ian,0,Islas,Employee,false
14452.59,10/18/1956,Fun!23,977,stephanieperry,Stephanie,0,Perry,Employee,true
6662.23,7/9/1946,Fun!23,264,jamesromero,James,0,Romero,Employee,true
14931.33,4/28/1980,Fun!23,129,kylehodges,Kyle,0,Hodges,Employee,true
6257.12,7/22/1907,Fun!23,803,georgeproctor,George,0,Proctor,Employee,true
11831.2,10/31/1941,Fun!23,118,crystalwalker,Crystal,0,Walker,Employee,true
15848.88,8/7/1934,Fun!23,41,dianagarcia,Diana,0,Garcia,Employee,false
15857.38,10/4/1928,Fun!23,1026,timothywagner,Timothy,0,Wagner,Employee,false
5807.78,9/13/1938,Fun!23,406,seanhull,Sean,0,Hull,Employee,true
16244.6,11/11/1989,Fun!23,308,laurasmith,Laura,0,Smith,Employee,false
10255.89,2/23/1936,Fun!23,938,kylieking,Kylie,0,King,Employee,true
9473.77,7/6/1974,Fun!23,363,kevinswanson,Kevin,0,Swanson,Employee,false
3131.66,11/17/1954,Fun!23,709,thomashall,Thomas,0,Hall,Employee,true
7433.29,10/16/1911,Fun!23,560,jakemitchell,Jake,0,Mitchell,Employee,false
12595.09,1/6/1993,Fun!23,817,jenniferjones,Jennifer,0,Jones,Employee,false
4917.1,4/28/1901,Fun!23,262,leroywalters,Leroy,0,Walters,Employee,true
3882.11,7/20/1995,Fun!23,415,philipcollins,Philip,0,Collins,Employee,false
7546.44,9/24/1914,Fun!23,950,robertwang,Robert,0,Wang,Employee,false
12821.68,9/13/2000,Fun!23,62,enriquemunoz,Enrique,0,Munoz,Employee,false
9004.95,11/16/1902,Fun!23,481,michellewood,Michelle,0,Wood,Employee,true
10425.14,1/14/1932,Fun!23,853,michaelclarke,Michael,0,Clarke,Employee,true
5587.6,4/5/1963,Fun!23,37,danielmejia,Daniel,0,Mejia,Employee,false
12519.84,6/15/1984,Fun!23,266,davidthomas,David,0,Thomas,Employee,true
9543.52,2/15/1947,Fun!23,551,kimberlyjohnson,Kimberly,0,Johnson,Employee,true
15707.95,1/2/1940,Fun!23,585,sheriadams,Sheri,0,Adams,Employee,true
6601.78,10/15/1980,Fun!23,506,danielledorsey,Danielle,0,Dorsey,Employee,false
6718.8,1/20/1902,Fun!23,305,jasmineramirez,Jasmine,0,Ramirez,Employee,false
5864.37,12/15/1993,Fun!23,548,ryanbowman,Ryan,0,Bowman,Employee,true
6919.04,5/12/1903,Fun!23,386,jacobwilliams,Jacob,0,Williams,Employee,true
3742.37,12/28/1995,Fun!23,541,richardedwards,Richard,0,Edwards,Employee,true
3184.98,6/2/1904,Fun!23,276,allisonchang,Allison,0,Chang,Employee,false
7641.18,9/25/1981,Fun!23,240,joelarellano,Joel,0,Arellano,Employee,false
8540.19,8/8/1945,Fun!23,381,teresajacobs,Teresa,0,Jacobs,Employee,true
15949.01,6/29/1909,Fun!23,22,cruellade vil,Cruella,0,De Vil,Customer,false
10784.13,7/30/1942,Fun!23,138,christophercoleman,Christopher,0,Coleman,Employee,false
8474.81,7/28/1962,Fun!23,915,aprillopez,April,0,Lopez,Employee,false
13076.19,10/26/1953,Fun!23,557,rodneyberg,Rodney,0,Berg,Employee,false
4276.4,9/9/1987,Fun!23,488,stevenowens,Steven,0,Owens,Employee,false
14836.91,11/27/1921,Fun!23,274,shannonbennett,Shannon,0,Bennett,Employee,false
6058.66,5/30/1942,Fun!23,214,susanalvarez,Susan,0,Alvarez,Employee,false
7924.26,11/20/1978,Fun!23,1024,kristenmartinez,Kristen,0,Martinez,Employee,false
7566.52,3/8/1992,Fun!23,623,erikalopez,Erika,0,Lopez,Employee,false
16221.06,1/17/1977,Fun!23,341,rickythompson,Ricky,0,Thompson,Employee,false
14202.34,2/28/1951,Fun!23,808,tanyajohnson,Tanya,0,Johnson,Employee,true
16240.07,6/14/1921,Fun!23,433,ritaowens,Rita,0,Owens,Employee,false
11780.55,2/23/1974,Fun!23,49,luisdel campo,Luis,0,Del Campo,Employee,false
17730.66,5/23/1946,Fun!23,874,soniadurham,Sonia,0,Durham,Employee,false
10972,8/27/1968,Fun!23,818,andrewnorris,Andrew,0,Norris,Employee,false
8040.9,8/18/1924,Fun!23,888,stephaniewilliams,Stephanie,0,Williams,Employee,false
12055.92,4/12/1970,Fun!23,450,geraldbaker,Gerald,0,Baker,Employee,false
3727.54,6/16/1915,Fun!23,77,ianrybak,Ian,0,Rybak,Employee,false
4483.14,3/15/1955,Fun!23,108,theresaobrien,Theresa,0,Obrien,Employee,true
9086.07,9/19/1911,Fun!23,328,jasonwolfe,Jason,0,Wolfe,Employee,true
14043.73,10/22/1904,Fun!23,780,haydenmcdaniel,Hayden,0,Mcdaniel,Employee,false
11672.78,12/14/1935,Fun!23,812,caseynavarro,Casey,0,Navarro,Employee,true
11985.18,2/2/1915,Fun!23,455,kaylamorgan,Kayla,0,Morgan,Employee,false
8503.5,12/11/1995,Fun!23,226,arianalara,Ariana,0,Lara,Employee,false
10840.77,9/24/1989,Fun!23,391,normanfreeman,Norman,0,Freeman,Employee,true
11370.52,4/14/1946,Fun!23,550,ryansullivan,Ryan,0,Sullivan,Employee,false
15858.22,2/9/1933,Fun!23,532,alexandercarter,Alexander,0,Carter,Employee,false
6796.48,1/20/1994,Fun!23,796,debraraymond,Debra,0,Raymond,Employee,true
6572.77,10/7/1969,Fun!23,317,brendadouglas,Brenda,0,Douglas,Employee,false
10404.48,10/20/1927,Fun!23,18,jafaraladdin,Jafar,0,Aladdin,Customer,true
17913.73,5/8/1962,Fun!23,811,melissajohnson,Melissa,0,Johnson,Employee,true
3358.64,11/9/1946,Fun!23,66,samuelramossanchez,Samuel,0,RamosSanchez,Employee,false
3099.27,9/21/1922,Fun!23,727,nathanthompson,Nathan,0,Thompson,Employee,false
9154.91,9/22/1933,Fun!23,412,rachelroberson,Rachel,0,Roberson,Employee,true
4255,11/8/1908,Fun!23,715,jermainedean,Jermaine,0,Dean,Employee,true
9773.56,12/8/1903,Fun!23,304,gloriapage,Gloria,0,Page,Employee,true
15131.13,3/10/1936,Fun!23,846,joshuagomez,Joshua,0,Gomez,Employee,true
6661.19,11/13/1988,Fun!23,86,andreavillagomez,Andrea,0,Villagomez,Employee,true
11496.14,10/8/1937,Fun!23,126,megannoble,Megan,0,Noble,Employee,true
3698.47,8/14/1981,Fun!23,700,juliayoung,Julia,0,Young,Employee,false
7165.67,6/24/1905,Fun!23,558,heidipage,Heidi,0,Page,Employee,true
13675.63,5/10/1957,Fun!23,157,philipzamora,Philip,0,Zamora,Employee,true
17068.97,7/19/1976,Fun!23,45,jessicabarragan,Jessica,0,Barragan,Employee,true
5923.82,10/3/1941,Fun!23,832,craigfleming,Craig,0,Fleming,Employee,false
9136.26,9/4/1902,Fun!23,14,auroradisney,Aurora,0,Disney,Customer,true
3091.35,1/12/1966,Fun!23,959,alexandracook,Alexandra,0,Cook,Employee,true
7976.85,11/11/1962,Fun!23,482,derekirwin,Derek,0,Irwin,Employee,false
16486,10/18/1929,Fun!23,487,michaelfox,Michael,0,Fox,Employee,false
6538.74,12/4/1901,Fun!23,48,jasmincuevas,Jasmin,0,Cuevas,Employee,false
4054.14,9/20/1933,Fun!23,26,sherekhan,Shere,0,Khan,Customer,false
10038.55,3/31/1977,Fun!23,519,christophersanford,Christopher,0,Sanford,Employee,true
17551,6/23/1993,Fun!23,459,lindaalexander,Linda,0,Alexander,Employee,false
13374.16,10/18/2000,Fun!23,362,dakotabender,Dakota,0,Bender,Employee,true
9305.13,10/24/1980,Fun!23,472,ericramos,Eric,0,Ramos,Employee,false
3692.22,11/13/1922,Fun!23,404,allisoncross,Allison,0,Cross,Employee,true
12741.04,5/26/1980,Fun!23,627,ronaldbond,Ronald,0,Bond,Employee,true
7037.09,11/3/1969,Fun!23,954,jenniferhernandez,Jennifer,0,Hernandez,Employee,false
17169.1,3/29/1906,Fun!23,8,cinderelladisney,Cinderella,0,Disney,Customer,true
4129.84,9/6/1908,Fun!23,601,davidharvey,David,0,Harvey,Employee,false
9108.23,11/30/1909,Fun!23,1001,ryanpeterson,Ryan,0,Peterson,Employee,true
7971.91,7/18/1919,Fun!23,137,ronaldparker,Ronald,0,Parker,Employee,true
13332.8,12/28/1976,Fun!23,397,krystalthompson,Krystal,0,Thompson,Employee,false
12867.28,5/29/1967,Fun!23,403,ashleywilcox,Ashley,0,Wilcox,Employee,true
11852.53,12/6/1969,Fun!23,892,jackmorgan,Jack,0,Morgan,Employee,true
4977.86,4/12/1960,Fun!23,916,jameswatson,James,0,Watson,Employee,true
6673.74,9/16/1914,Fun!23,56,victorlopez,Victor,0,Lopez,Employee,false
11548.75,7/29/1932,Fun!23,841,victoranderson,Victor,0,Anderson,Employee,true
16470.59,5/4/1989,Fun!23,728,williamadkins,William,0,Adkins,Employee,false
9553.65,9/4/1963,Fun!23,867,christianellis,Christian,0,Ellis,Employee,false
15652.57,11/30/1900,Fun!23,80,gabrielasigalaacosta,Gabriela,0,SigalaAcosta,Employee,false
17203.76,1/25/1968,Fun!23,220,kathrynperez,Kathryn,0,Perez,Employee,true
3272.69,12/25/1967,Fun!23,784,keithchristensen,Keith,0,Christensen,Employee,false
14525.46,7/18/1942,Fun!23,835,marciasnyder,Marcia,0,Snyder,Employee,false
9289.27,12/13/1958,Fun!23,253,barbararobertson,Barbara,0,Robertson,Employee,true
12858.88,1/21/1984,Fun!23,661,stevenhartman,Steven,0,Hartman,Employee,false
11099.8,10/2/1993,Fun!23,136,jeffreyweiss,Jeffrey,0,Weiss,Employee,false
4295.62,7/21/1909,Fun!23,900,andreramos,Andre,0,Ramos,Employee,false
8442,9/6/1903,Fun!23,578,jamiehernandez,Jamie,0,Hernandez,Employee,true
6740.04,5/28/1916,Fun!23,354,kennethsmith,Kenneth,0,Smith,Employee,false
17397.54,10/29/1940,Fun!23,259,karenthomas,Karen,0,Thomas,Employee,false
10580.87,11/16/1921,Fun!23,372,danielfoster,Daniel,0,Foster,Employee,true
6884.18,6/4/1933,Fun!23,658,teresagardner,Teresa,0,Gardner,Employee,false
3219.79,2/21/1987,Fun!23,646,matthewgonzalez,Matthew,0,Gonzalez,Employee,false
15767.81,5/3/1992,Fun!23,1009,courtneyolsen,Courtney,0,Olsen,Employee,false
4249.03,7/18/1985,Fun!23,586,heatherlittle,Heather,0,Little,Employee,false
10726.65,12/28/1949,Fun!23,232,paulfisher,Paul,0,Fisher,Employee,true
15426.88,8/4/1913,Fun!23,367,mistyhorton,Misty,0,Horton,Employee,true
10648.08,6/2/1932,Fun!23,588,cynthiapowell,Cynthia,0,Powell,Employee,true
5926.34,1/15/1969,Fun!23,956,ryanwashington,Ryan,0,Washington,Employee,false
16845.79,3/4/1996,Fun!23,201,sharonmiller,Sharon,0,Miller,Employee,true
17594.94,9/13/1951,Fun!23,105,melissamccormick,Melissa,0,Mccormick,Employee,true
14496.42,10/25/1947,Fun!23,225,robertpark,Robert,0,Park,Employee,false
3905.15,10/16/1991,Fun!23,757,davidsummers,David,0,Summers,Employee,true
17921.47,3/22/1980,Fun!23,470,barbarajones,Barbara,0,Jones,Employee,false
14175.76,8/16/1931,Fun!23,564,christopherjohnson,Christopher,0,Johnson,Employee,false
6192.75,11/9/1999,Fun!23,743,rodneymcneil,Rodney,0,Mcneil,Employee,false
9569.49,2/12/1912,Fun!23,618,janethughes,Janet,0,Hughes,Employee,true
16824.26,6/18/1933,Fun!23,399,scottrose,Scott,0,Rose,Employee,false
10093.27,3/17/1993,Fun!23,870,wendymontoya,Wendy,0,Montoya,Employee,false
12701.01,4/13/1963,Fun!23,192,michellemaldonado,Michelle,0,Maldonado,Employee,true
15582.63,3/11/1903,Fun!23,135,jerrycurtis,Jerry,0,Curtis,Employee,false
11279.58,7/5/1919,Fun!23,166,craigespinoza,Craig,0,Espinoza,Employee,false
13371.02,5/16/1998,Fun!23,47,brandoncartwrightli,Brandon,0,CartwrightLi,Employee,false
7093.09,7/28/1945,Fun!23,321,franciscomoore,Francisco,0,Moore,Employee,false
16642.69,10/7/1987,Fun!23,267,williamhunter,William,0,Hunter,Employee,true
13205.33,6/19/1930,Fun!23,265,karenzhang,Karen,0,Zhang,Employee,true
8648.48,9/7/1990,Fun!23,492,joecochran,Joe,0,Cochran,Employee,false
13381.53,5/16/1980,Fun!23,468,wendystanton,Wendy,0,Stanton,Employee,false
11602.66,5/19/1977,Fun!23,4,goofydisney,Goofy,0,Disney,Customer,true
17970.07,3/27/1989,Fun!23,929,sarahtaylor,Sarah,0,Taylor,Employee,false
13277.42,12/16/1907,Fun!23,893,matthewmason,Matthew,0,Mason,Employee,false
9402.17,3/21/1958,Fun!23,252,alexisford,Alexis,0,Ford,Employee,false
12790.71,8/18/1945,Fun!23,980,marissahenry,Marissa,0,Henry,Employee,true
10996.07,9/24/1943,Fun!23,6,chipdisney,Chip,0,Disney,Customer,false
9358.16,11/28/1916,Fun!23,284,danielromero,Daniel,0,Romero,Employee,false
6556.88,10/10/2000,Fun!23,676,williamortiz,William,0,Ortiz,Employee,false
10511.03,11/25/1961,Fun!23,311,marissaoconnell,Marissa,0,Oconnell,Employee,false
10867.23,8/10/1944,Fun!23,547,courtneytran,Courtney,0,Tran,Employee,false
15880.63,2/27/1928,Fun!23,169,thomasking,Thomas,0,King,Employee,false
13471.72,3/28/1993,Fun!23,854,nicholassmith,Nicholas,0,Smith,Employee,false
10256.62,11/24/1995,Fun!23,917,karasummers,Kara,0,Summers,Employee,true
6744.32,10/27/1949,Fun!23,556,brittanyweaver,Brittany,0,Weaver,Employee,false
9015.59,4/1/1924,Fun!23,638,allenarnold,Allen,0,Arnold,Employee,true
3819.23,8/4/1969,Fun!23,793,colleenhall,Colleen,0,Hall,Employee,false
7706.1,5/24/1964,Fun!23,572,robertleblanc,Robert,0,Leblanc,Employee,false
16278.16,10/1/1906,Fun!23,599,darinbaker,Darin,0,Baker,Employee,false
15170.57,4/17/1912,Fun!23,898,davidclark,David,0,Clark,Employee,true
16541.69,9/13/2000,Fun!23,467,christopherraymond,Christopher,0,Raymond,Employee,false
8219.03,6/3/1957,Fun!23,731,johnjones,John,0,Jones,Employee,false
9072.23,1/6/1912,Fun!23,211,brianjensen,Brian,0,Jensen,Employee,true
5546.11,5/1/1928,Fun!23,752,howarddavenport,Howard,0,Davenport,Employee,true
12375.89,2/7/1948,Fun!23,941,anaandrade,Ana,0,Andrade,Employee,true
3483.92,5/23/1917,Fun!23,353,lisabrown,Lisa,0,Brown,Employee,true
12486.73,1/1/1990,Fun!23,762,sarafox,Sara,0,Fox,Employee,false
10295.68,2/24/1956,Fun!23,104,robertpreston,Robert,0,Preston,Employee,true
10457.06,7/24/1900,Fun!23,489,ambersellers,Amber,0,Sellers,Employee,false
16702.75,10/14/1979,Fun!23,691,christineellis,Christine,0,Ellis,Employee,true
11951.87,3/13/1994,Fun!23,763,jeremyfoster,Jeremy,0,Foster,Employee,true
16039.5,2/28/1984,Fun!23,974,johnhansen,John,0,Hansen,Employee,true
10460.72,6/17/1987,Fun!23,217,chasemiller,Chase,0,Miller,Employee,false
9997.14,7/9/1970,Fun!23,880,bretthiggins,Brett,0,Higgins,Employee,true
14916.22,10/14/1918,Fun!23,23,scarlion,Scar,0,Lion,Customer,false
17105.96,9/23/1925,Fun!23,790,hectorwhitney,Hector,0,Whitney,Employee,false
13175.78,3/19/1928,Fun!23,370,natashawheeler,Natasha,0,Wheeler,Employee,false
13842.98,9/28/1958,Fun!23,31,princeeric,Prince,0,Eric,Customer,false
5387.01,1/24/1973,Fun!23,998,elizabethmedina,Elizabeth,0,Medina,Employee,false
12392.87,12/28/1936,Fun!23,235,samanthamay,Samantha,0,May,Employee,true
12629.95,4/25/1943,Fun!23,994,robertkennedy,Robert,0,Kennedy,Employee,false
13048.97,1/16/1929,Fun!23,582,danajones,Dana,0,Jones,Employee,true
8167.13,8/4/1977,Fun!23,562,joelwelch,Joel,0,Welch,Employee,false
8289.88,6/7/1971,Fun!23,451,tararodriguez,Tara,0,Rodriguez,Employee,false
8055.25,1/30/1946,Fun!23,175,samuelharrington,Samuel,0,Harrington,Employee,true
11787,11/17/1960,Fun!23,368,christopherfoster,Christopher,0,Foster,Employee,false
17975.19,11/4/1978,Fun!23,690,carlfoley,Carl,0,Foley,Employee,true
15632.87,3/2/1911,Fun!23,277,michaelwilliams,Michael,0,Williams,Employee,false
17191.18,7/30/1901,Fun!23,707,thomassanders,Thomas,0,Sanders,Employee,true
16214.99,11/5/1994,Fun!23,40,isabellagaytan,Isabella,0,Gaytan,Employee,false
3868.01,1/16/1912,Fun!23,298,mariamitchell,Maria,0,Mitchell,Employee,false
15262.33,7/6/1935,Fun!23,693,travisburton,Travis,0,Burton,Employee,false
13324.17,1/26/1963,Fun!23,644,markrogers,Mark,0,Rogers,Employee,true
11750.66,9/21/1909,Fun!23,647,roseburgess,Rose,0,Burgess,Employee,true
14302.14,7/25/1924,Fun!23,522,noahhorne,Noah,0,Horne,Employee,true
8653.01,1/30/1929,Fun!23,331,jordanwilson,Jordan,0,Wilson,Employee,true
3156.73,10/29/1918,Fun!23,106,austingriffin,Austin,0,Griffin,Employee,false
7151.25,4/8/1972,Fun!23,500,bruceclark,Bruce,0,Clark,Employee,true
8160.21,8/4/1953,Fun!23,141,gailparker,Gail,0,Parker,Employee,false
6121.02,2/29/1996,Fun!23,525,victoriamoses,Victoria,0,Moses,Employee,true
9207.75,9/11/1975,Fun!23,273,markrichards,Mark,0,Richards,Employee,false
7200.72,8/24/1938,Fun!23,1006,elizabethjackson,Elizabeth,0,Jackson,Employee,false
16015.85,8/7/1918,Fun!23,299,stephenvillegas,Stephen,0,Villegas,Employee,false
7802.26,5/1/1936,Fun!23,53,alondragonzalezayala,Alondra,0,GonzalezAyala,Employee,true
10338.37,7/15/1933,Fun!23,778,craigbrown,Craig,0,Brown,Employee,false
12992.39,10/18/1996,Fun!23,490,joseevans,Jose,0,Evans,Employee,true
8665.98,6/3/1996,Fun!23,122,stephenellis,Stephen,0,Ellis,Employee,false
8962.8,5/15/1956,Fun!23,282,laurenhall,Lauren,0,Hall,Employee,false
3264.69,9/1/1936,Fun!23,327,bryanhardy,Bryan,0,Hardy,Employee,false
11498.92,3/16/1931,Fun!23,408,davidsoto,David,0,Soto,Employee,false
12114.73,8/6/1906,Fun!23,546,brandyvalenzuela,Brandy,0,Valenzuela,Employee,true
7308.27,6/7/1920,Fun!23,798,michealsanders,Micheal,0,Sanders,Employee,false
8288.89,6/12/1983,Fun!23,436,rebeccabrown,Rebecca,0,Brown,Employee,true
12826.46,12/14/1917,Fun!23,322,kathleensmall,Kathleen,0,Small,Employee,false
13520.7,6/25/1914,Fun!23,1037,corybyrd,Cory,0,Byrd,Employee,true
6694.78,8/24/1959,Fun!23,390,anthonyhardin,Anthony,0,Hardin,Employee,true
3005.33,4/16/1965,Fun!23,113,reneebradley,Renee,0,Bradley,Employee,false
15742.51,5/29/1903,Fun!23,409,kaylamahoney,Kayla,0,Mahoney,Employee,false
7064.94,4/19/1960,Fun!23,93,robertlyons,Robert,0,Lyons,Employee,false
4253.58,6/17/1988,Fun!23,593,alyssasmith,Alyssa,0,Smith,Employee,true
4183.16,5/12/1946,Fun!23,568,dylanlopez,Dylan,0,Lopez,Employee,true
10286.41,7/3/1955,Fun!23,905,melissaevans,Melissa,0,Evans,Employee,false
7378.02,8/15/1980,Fun!23,39,dianavalles,Diana,0,Valles,Employee,false
12298.27,8/19/1923,Fun!23,714,timothyjones,Timothy,0,Jones,Employee,true
14576.92,6/26/1979,Fun!23,411,terrimendez,Terri,0,Mendez,Employee,false
7086.94,2/18/1969,Fun!23,742,kevinboone,Kevin,0,Boone,Employee,false
17815.6,8/26/1974,Fun!23,636,scottbailey,Scott,0,Bailey,Employee,true
10826.81,5/27/1996,Fun!23,200,jamesnolan,James,0,Nolan,Employee,true
6648.99,2/8/1946,Fun!23,836,garypark,Gary,0,Park,Employee,false
12626.3,11/20/1973,Fun!23,773,seansmith,Sean,0,Smith,Employee,true
3522.15,12/3/1964,Fun!23,978,samuelburton,Samuel,0,Burton,Employee,false
9350.54,1/6/1975,Fun!23,952,mitchellgross,Mitchell,0,Gross,Employee,true
15355.97,3/20/1965,Fun!23,461,anthonydalton,Anthony,0,Dalton,Employee,false
12177.46,11/13/1955,Fun!23,730,hollycruz,Holly,0,Cruz,Employee,false
14075.63,8/6/1923,Fun!23,91,tomperez,Tom,0,Perez,Employee,true
5524.78,1/30/1965,Fun!23,146,davidgardner,David,0,Gardner,Employee,false
13886.97,7/25/1984,Fun!23,389,josephbrooks,Joseph,0,Brooks,Employee,true
15564.6,7/11/1968,Fun!23,95,brittanyandrews,Brittany,0,Andrews,Employee,true
17707.04,4/12/1973,Fun!23,202,andrewparks,Andrew,0,Parks,Employee,true
16578.18,1/24/1948,Fun!23,376,deansmith,Dean,0,Smith,Employee,false
4938.22,12/8/1969,Fun!23,913,christopherortega,Christopher,0,Ortega,Employee,false
